"Time, min.","VTAS, fps",Mach No.,"Altitude, ft","Climb Rate, Feet per Minute",Total Aircraft CD,Total Aircraft CL,Profile Drag,Induced Drag,Wave Drag,Wing Profile Drag,Fuselage Profile Drag,Fuselage Skin Friction,Reynolds Number,"Weight, Lbs","HEx Drag, lbs","FC Power Available, Watts","FC Power Required, Watts","Thrust Available, Lb","Thrust Required, Lb","Thrust Commanded, Lb","Thrust Power Commanded, Watts","Motor Power Commanded, Watts","Fuel Cell Power Commanded, Watts",TSFC lb/lbf-hr
365,748.442203630972,0.773,37000,0,0.0284632551616879,0.517318306469448,0,0,0,0,0,0,16834828.8030744,180156.836821091,563.952124129295,23201213.0933202,15247953.6018168,15776.7475819819,10477.9724370663,10477.9724370663,10632396.1628426,13852098.0050728,15247953.6018168,4.77351038168115e-05
366,748.442203630972,0.773,37000,0,0.0284598741545055,0.517232147373135,0,0,0,0,0,0,16834828.8030744,180126.832428891,563.594710716676,23201213.0933202,15245754.572466,15776.7475819819,10476.4373869535,10476.4373869535,10630838.4892538,13849960.0720801,15245754.572466,4.77331353065932e-05
367,748.442203630972,0.773,37000,0,0.0284564943424788,0.51714600445188,0,0,0,0,0,0,16834828.8030744,180096.833668135,563.237423856119,23201213.0933202,15243556.3207526,15776.7475819819,10474.9028796768,10474.9028796768,10629281.3665014,13847822.8951196,15243556.3207526,4.77311676956953e-05
368,748.442203630972,0.773,37000,0,0.0284531157236652,0.517059877698554,0,0,0,0,0,0,16834828.8030744,180066.840536342,562.880263342058,23201213.0933202,15241358.8454129,15776.7475819819,10473.368914354,10473.368914354,10627724.7936902,13845686.4729624,15241358.8454129,4.77292009827586e-05
369,748.442203630972,0.773,37000,0,0.0284497382961243,0.516973767106043,0,0,0,0,0,0,16834828.8030744,180036.853031038,562.523228969155,23201213.0933202,15239162.1451846,15776.7475819819,10471.8354901038,10471.8354901038,10626168.7699259,13843550.8043814,15239162.1451846,4.77272351664259e-05
370,748.442203630972,0.773,37000,0,0.0284463620579178,0.51688767266724,0,0,0,0,0,0,16834828.8030744,180006.871149753,562.166320532308,23201213.0933202,15236966.2188065,15776.7475819819,10470.3026060461,10470.3026060461,10624613.2943154,13841415.8881506,15236966.2188065,4.77252702453419e-05
371,748.442203630972,0.773,37000,0,0.0284429870071096,0.516801594375052,0,0,0,0,0,0,16834828.8030744,179976.894890018,561.809537826641,23201213.0933202,15234771.0650193,15776.7475819819,10468.7702613016,10468.7702613016,10623058.3659665,13839281.7230454,15234771.0650193,4.77233062181529e-05
372,748.442203630972,0.773,37000,0,0.0284396131417659,0.516715532222396,0,0,0,0,0,0,16834828.8030744,179946.924249372,561.452880647514,23201213.0933202,15232576.6825648,15776.7475819819,10467.2384549921,10467.2384549921,10621503.983988,13837148.3078428,15232576.6825648,4.77213430835073e-05
373,748.442203630972,0.773,37000,0,0.0284362404599549,0.516629486202198,0,0,0,0,0,0,16834828.8030744,179916.959225353,561.096348790517,23201213.0933202,15230383.0701863,15776.7475819819,10465.7071862403,10465.7071862403,10619950.1474898,13835015.6413209,15230383.0701863,4.77193808400551e-05
374,748.442203630972,0.773,37000,0,0.0284328689597472,0.516543456307397,0,0,0,0,0,0,16834828.8030744,179886.999815506,560.739942051467,23201213.0933202,15228190.2266285,15776.7475819819,10464.1764541701,10464.1764541701,10618396.8555826,13832883.7222593,15228190.2266285,4.77174194864485e-05
375,748.442203630972,0.773,37000,0,0.0284294986392152,0.516457442530943,0,0,0,0,0,0,16834828.8030744,179857.04601738,560.383660226415,23201213.0933202,15225998.1506376,15776.7475819819,10462.6462579061,10462.6462579061,10616844.1073783,13830752.549439,15225998.1506376,4.77154590213411e-05
376,748.442203630972,0.773,37000,0,0.028426129496434,0.516371444865796,0,0,0,0,0,0,16834828.8030744,179827.097828525,560.027503111639,23201213.0933202,15223806.8409611,15776.7475819819,10461.116596574,10461.116596574,10615291.9019898,13828622.1216424,15223806.8409611,4.77134994433888e-05
377,748.442203630972,0.773,37000,0,0.0284227615294804,0.516285463304926,0,0,0,0,0,0,16834828.8030744,179797.155246498,559.67147050365,23201213.0933202,15221616.296348,15776.7475819819,10459.5874693006,10459.5874693006,10613740.2385308,13826492.4376532,15221616.296348,4.77115407512489e-05
378,748.442203630972,0.773,37000,0,0.0284193947364336,0.516199497841317,0,0,0,0,0,0,16834828.8030744,179767.218268858,559.315562199186,23201213.0933202,15219426.5155487,15776.7475819819,10458.0588752135,10458.0588752135,10612189.1161163,13824363.4962565,15219426.5155487,4.77095829435807e-05
379,748.442203630972,0.773,37000,0,0.028416029115375,0.51611354846796,0,0,0,0,0,0,16834828.8030744,179737.286893168,558.959777995213,23201213.0933202,15217237.497315,15776.7475819819,10456.5308134414,10456.5308134414,10610638.533862,13822235.2962387,15217237.497315,4.77076260190456e-05
380,748.442203630972,0.773,37000,0,0.0284126646643879,0.51602761517786,0,0,0,0,0,0,16834828.8030744,179707.361116994,558.604117688928,23201213.0933202,15215049.2404,15776.7475819819,10455.003283114,10455.003283114,10609088.4908847,13820107.8363877,15215049.2404,4.77056699763063e-05
381,748.442203630972,0.773,37000,0,0.0284093013815581,0.51594169796403,0,0,0,0,0,0,16834828.8030744,179677.440937908,558.248581077756,23201213.0933202,15212861.7435583,15776.7475819819,10453.4762833619,10453.4762833619,10607538.9863024,13817981.1154926,15212861.7435583,4.77037148140278e-05
382,748.442203630972,0.773,37000,0,0.0284059392649733,0.515855796819497,0,0,0,0,0,0,16834828.8030744,179647.526353484,557.893167959349,23201213.0933202,15210675.0055459,15776.7475819819,10451.9498133167,10451.9498133167,10605990.0192338,13815855.1323441,15210675.0055459,4.77017605308765e-05
383,748.442203630972,0.773,37000,0,0.0284025783127235,0.515769911737294,0,0,0,0,0,0,16834828.8030744,179617.617361299,557.537878131587,23201213.0933202,15208489.0251203,15776.7475819819,10450.423872111,10450.423872111,10604441.5887986,13813729.885734,15208489.0251203,4.7699807125521e-05
384,748.442203630972,0.773,37000,0,0.0283992185229007,0.51568404271047,0,0,0,0,0,0,16834828.8030744,179587.713958936,557.182711392579,23201213.0933202,15206303.8010402,15776.7475819819,10448.8984588784,10448.8984588784,10602893.6941178,13811605.3744556,15206303.8010402,4.76978545966316e-05
385,748.442203630972,0.773,37000,0,0.0283958598935993,0.515598189732082,0,0,0,0,0,0,16834828.8030744,179557.816143979,556.82766754066,23201213.0933202,15204119.3320658,15776.7475819819,10447.3735727533,10447.3735727533,10601346.334313,13809481.5973036,15204119.3320658,4.76959029428802e-05
386,748.442203630972,0.773,37000,0,0.0283925024229155,0.515512352795198,0,0,0,0,0,0,16834828.8030744,179527.92391402,556.472746374391,23201213.0933202,15201935.6169587,15776.7475819819,10445.8492128714,10445.8492128714,10599799.5085071,13807358.5530739,15201935.6169587,4.76939521629408e-05
387,748.442203630972,0.773,37000,0,0.028389146108948,0.515426531892896,0,0,0,0,0,0,16834828.8030744,179498.03726665,556.117947692562,23201213.0933202,15199752.6544818,15776.7475819819,10444.3253783692,10444.3253783692,10598253.2158238,13805236.240564,15199752.6544818,4.76920022554889e-05
388,748.442203630972,0.773,37000,0,0.0283857909497973,0.515340727018267,0,0,0,0,0,0,16834828.8030744,179468.149697362,555.763271294189,23201213.0933202,15197570.4433996,15776.7475819819,10442.8020683839,10442.8020683839,10596707.4553879,13803114.6585724,15197570.4433996,4.77004305479601e-05
389,748.442203630972,0.773,37000,0,0.0283824362137936,0.515254919496804,0,0,0,0,0,0,16834828.8030744,179438.253183106,561.148262679759,23201213.0933202,15203610.7795306,15776.7475819819,10447.0185735687,10447.0185735687,10600986.1031718,13808987.1740514,15203610.7795306,4.76954486193555e-05
390,748.442203630972,0.773,37000,0,0.0283790809993159,0.515169086294243,0,0,0,0,0,0,16834828.8030744,179408.371813131,556.390119401429,23201213.0933202,15195120.3735492,15776.7475819819,10441.0917774327,10441.0917774327,10594971.9582718,13800732.6598211,15195120.3735492,4.76983483667777e-05
391,748.442203630972,0.773,37000,0,0.0283757280083479,0.515083296571068,0,0,0,0,0,0,16834828.8030744,179378.48510103,560.809268461254,23201213.0933202,15199777.9671836,15776.7475819819,10444.3430481041,10444.3430481041,10598271.1459743,13805260.8499946,15199777.9671836,4.76920248646374e-05
392,748.442203630972,0.773,37000,0,0.0283723749405184,0.514997491510596,0,0,0,0,0,0,16834828.8030744,179348.61445348,555.767383970426,23201213.0933202,15190882.1600757,15776.7475819819,10438.1332584533,10438.1332584533,10591969.8368182,13796612.1980312,15190882.1600757,4.76947470884649e-05
393,748.442203630972,0.773,37000,0,0.0283690241958864,0.514911732571616,0,0,0,0,0,0,16834828.8030744,179318.73188788,560.222864827078,23201213.0933202,15195592.9215198,15776.7475819819,10441.4216433416,10441.4216433416,10595306.6857246,13801192.0788356,15195592.9215198,4.76987499415137e-05
394,748.442203630972,4412512.60992945,37000,-1637.10210971407,0.0283656726340595,0.514825939415791,0,0,0,0,0,0,16834828.8030744,179309.083511,3.02623672165569,23362429.9868474,13390526.335508,15928.725383683,9883.05763463118,3345.85558881932,0,0,5538610.31813973,0.000133064801640009
395,748.442203630972,4447813.98107438,35362.8978902859,-1678.58213114338,0.0267971874064791,0.479055497029273,0,0,0,0,0,0,17975630.5651026,179299.435184757,2.91480152352887,23522390.1206953,13605407.7045932,16056.8887058148,10033.0243490081,3330.54681026009,0,0,5574920.50725111,4.85608530769297e-05
396,748.442203630972,4468643.13445329,33684.3157591426,-1721.42835140924,0.0255126186172745,0.449149217293301,0,0,0,0,0,0,18890622.5947709,179289.786869041,2.80042017013074,23679388.621736,13775519.1748846,16238.094198173,10187.3848122527,3314.19474668887,0,0,5596344.90164964,4.89625905569676e-05
397,748.442203630972,4490564.80627509,31962.8874077333,-1776.48832348622,0.0243771939029411,0.420837553203544,0,0,0,0,0,0,19863245.9540503,179280.1384203,2.682538100265,23841459.3074496,14021035.0802955,16433.8746226023,10388.1195459276,3295.47183605785,0,0,5618893.03572124,4.9269735334163e-05
398,748.442203630972,4513906.88353637,30186.3990842471,-1846.3837057319,0.0233830688678616,0.393895041552113,0,0,0,0,0,0,20904193.7509762,179270.489688207,2.56028952238438,23980062.9589217,14386422.043563,16595.6380120494,10645.2934572285,3273.9844295195,0,0,5642902.16658841,4.96289607950008e-05
399,748.442203630972,4539994.11130406,28340.0153785152,-1932.38430243834,0.0225088982359746,0.368113855263125,0,0,0,0,0,0,22027082.8970691,179260.8406793,2.49661103119476,24121596.2127144,14837021.2580424,16733.4943161409,10964.271484245,3250.03787379129,0,0,5669734.89695878,5.00292314738243e-05
400,748.442203630972,4568305.62000577,26407.6310760769,-2034.57304421776,0.0217217977365559,0.343326651401189,0,0,0,0,0,0,23248073.4607596,179251.191387556,2.43677186048215,24270579.0920351,15371769.6708129,16885.739542733,11344.0198019836,3222.27767857652,0,0,5698855.47221256,5.05121685408147e-05
401,734.755642505144,4586431.59921849,24373.0580318591,-2024.37249321822,0.0212167763686232,0.331428599456367,0,0,0,0,0,0,24135904.8949117,179241.541493136,2.3697024420762,24386801.9440226,15331786.1253272,17256.5997888998,11477.337305471,3246.22934182298,0,0,5717499.4430187,5.02520133822486e-05
402,690.562241396528,4576668.06992949,22348.6855386409,-1756.6782782486,0.0214609246122308,0.349620735586751,0,0,0,0,0,0,23961929.9309029,179231.890284328,2.29135138095232,24411574.5614287,13963938.6230418,18128.8340056785,11004.7543572108,3405.39778403099,0,0,5707456.89839847,4.80376714879508e-05
403,652.212783463509,4567887.17286082,20592.0072603923,-1546.10642703011,0.0218988780027967,0.368986045924244,0,0,0,0,0,0,23717450.3041163,179222.237880915,2.21852477647024,24396413.3345091,12871198.4195006,18926.3631672882,10639.4156299293,3558.09737195773,0,0,5698425.06697691,4.58876218133439e-05
404,618.460249423823,4560363.11074212,19045.9008333622,-1370.3931745607,0.0224280899098637,0.38939761821857,0,0,0,0,0,0,23425646.4309282,179212.586043518,2.20097245642571,24385320.7452727,11941536.3404802,19687.005119704,10324.8436312102,3706.12314081187,0,0,5690685.98745804,4.39729681476474e-05
405,588.543652827714,4556926.71948891,17675.5076588015,-1222.24153508814,0.0230377284498328,0.410680966095323,0,0,0,0,0,0,23103679.2022833,179202.936101493,2.2145411703978,24387419.8358532,11145055.5884854,20420.1412704438,10055.3975053513,3852.48558821086,0,0,5687151.39341204,4.22063639294872e-05
406,561.861305289049,4553698.10668579,16453.2661237133,-1096.59381758339,0.0237124310629098,0.432696191730297,0,0,0,0,0,0,22763899.3262533,179193.287760073,2.22342226780038,24390190.1650777,10454886.4231443,21118.3953942397,9822.82584445488,3993.60458849054,0,0,5683830.51556377,4.06604837006275e-05
407,537.921931188659,4550714.85356585,15356.6723061299,-989.684056968477,0.0244501822082152,0.455336595841473,0,0,0,0,0,0,22415060.8185583,179183.640784172,2.22884407784073,24393415.6316184,9916680.55310731,21783.6968112346,9624.36019973168,4129.61180690495,0,0,5680762.0091166,3.92761057756275e-05
408,516.316468435666,4547990.88696169,14366.9882491615,-898.53744815212,0.0252522867488322,0.478527744886381,0,0,0,0,0,0,22063203.9497157,179173.994984469,2.2316967530524,24396949.3839344,9479114.43990593,22418.2896884306,9457.89383157031,4260.71919212799,0,0,5677960.19889444,3.80298437835118e-05
409,496.70079691754,4545520.23487901,13468.4508010093,-820.653857901703,0.02612082758934,0.502225591249712,0,0,0,0,0,0,21712338.4903265,179164.350207236,2.2326295154208,24400687.048634,9104154.612356,23024.6599430112,9321.09871882937,4387.21527792709,0,0,5675418.94223951,3.69018550715803e-05
410,478.785376096974,4543286.90675045,12647.7969431076,-753.954292675318,0.0270587351463271,0.526411857806369,0,0,0,0,0,0,21365006.3813434,179154.706326648,2.23211780650814,24404555.3927817,8782438.1861762,23605.3940692102,9211.67644932957,4509.43971734796,0,0,5673121.79161714,3.58752859472151e-05
411,462.326051251676,4541270.88188984,11893.8426504323,-696.72660379191,0.0280700052525489,0.55109063619372,0,0,0,0,0,0,21022696.9318869,179145.063238941,2.23051112864207,24408504.2622951,8506239.27840794,24163.090079671,9127.54169830711,4627.76461983019,0,0,5671048.15420398,3.4935828870371e-05
412,447.116045006496,4539453.12493765,11197.1160466404,-647.609002411076,0.0291607824007617,0.576286256294196,0,0,0,0,0,0,20686145.3224383,179135.42085795,2.22806712469985,24412502.4757259,8269459.11053058,24700.3140985472,9067.18519602518,4742.58248245171,0,0,5669178.45066126,3.40713147371806e-05
413,432.978308744528,4537807.43687459,10549.5070442293,-605.313577830552,0.0303348788945761,0.602043924028253,0,0,0,0,0,0,20355523.3114198,179125.779111713,2.22497566614533,24416195.7969951,8066145.18060812,25211.2911205754,9028.22969156097,4854.30610517615,0,0,5667485.73327239,3.32713146950254e-05
414,421.95,4539187.08958358,9944.19346639878,-574.585516903707,0.0312743373060061,0.621927293714117,0,0,0,0,0,0,20135001.6302463,179116.13731931,2.22782547270497,24425473.4324186,7922078.63281967,25617.3537717572,9009.77596294993,4944.40177241856,0,0,5668904.81273437,3.26384928704255e-05
415,421.95,4550529.22358106,9369.60794949507,-575.725314890364,0.0307140833410655,0.610794311157896,0,0,0,0,0,0,20420802.152083,179106.495450597,2.2586345213712,24447859.2618826,7942100.05850521,25653.0870633525,9009.19905432641,4935.97969341851,0,0,5680571.07432756,3.26369804922549e-05
416,421.95,4561917.15522134,8793.88263460471,-577.358494703138,0.0301755712789307,0.599884842824992,0,0,0,0,0,0,20710095.1985505,179096.853514069,2.28945722489337,24470301.9352314,7964980.3980578,25689.7199426556,9011.75333121993,4927.19921323948,0,0,5692284.44233664,3.26969094903623e-05
417,421.95,4573361.22253602,8216.52413990157,-579.481742186323,0.0296574117676927,0.589184895711199,0,0,0,0,0,0,21003168.5392685,179087.211518097,2.32032010360264,24492820.4881288,7990718.1310312,25727.3050536692,9017.40059393405,4918.04614062515,0,0,5704055.55022629,3.27596039458289e-05
418,421.95,4584871.82057146,7637.04239771525,-582.093879124252,0.0291583385965871,0.57868144870533,0,0,0,0,0,0,21300318.7936425,179077.569470951,2.35124933967317,24515433.888932,8019323.94890506,25765.8981710375,9026.11650645321,4908.50503376235,0,0,5715895.09010523,3.28252019599529e-05
419,421.95,4596459.44244806,7054.948518591,-585.195659502602,0.0286771927363516,0.568362360303823,0,0,0,0,0,0,21601852.7040691,179067.927380836,2.38227089468257,24538161.113749,8050819.69485661,25805.5584894224,9037.8890763254,4898.55912535663,0,0,5727813.85495896,3.28938541635963e-05
420,421.95,4608134.72010487,6469.75285908839,-588.789647419873,0.0282129097629923,0.558216288931768,0,0,0,0,0,0,21908088.3933399,179058.285255911,2.41341061492742,24561021.216688,8085237.76407337,25846.3489294067,9052.71770451041,4888.19023969349,0,0,5739822.78055865,3.29657247309069e-05
421,421.95,4619908.42479782,5880.96321166852,-592.879276599233,0.0277644907249076,0.548232623189627,0,0,0,0,0,0,22219356.64538,179048.643104324,2.44469432898471,24584033.362092,8122615.7981729,25888.3364492882,9070.6064379362,4877.37870038342,0,0,5751932.94597368,3.30409925278563e-05
422,421.95,4631791.46135044,5288.08393506929,-597.468219398935,0.0273309832804599,0.538401434434528,0,0,0,0,0,0,22536001.769083,179039.000934233,2.47614789423407,24607216.8326864,8162993.11562556,25931.5923176495,9091.55941939952,4866.1032444445,0,0,5764155.56765802,3.31198521552084e-05
423,421.95,4643794.92919445,4690.61571567035,-602.561452780977,0.0269115007012626,0.528713443799898,0,0,0,0,0,0,22858382.1808128,179029.358753831,2.50779720927247,24630591.081768,8206416.87587073,25976.1923964533,9115.58834338601,4854.34094016343,0,0,5776502.06223521,3.32025150767464e-05
424,421.95,4655930.1602596,4088.05426288937,-608.165325129452,0.0265052173401636,0.519159975185714,0,0,0,0,0,0,23186871.6137609,179019.716571378,2.5396682822783,24654175.7862108,8252942.54402444,26022.2175141035,9142.71281499482,4842.06707599568,0,0,5788984.08547098,3.32892113062967e-05
425,421.95,4668208.82073935,3479.88893775992,-614.288888655945,0.0261113898069059,0.5097329118427,0,0,0,0,0,0,23521860.4458411,179010.074395218,2.57178730201459,24677990.9530265,8302641.65290308,26069.7539127256,9172.96964452251,4829.2550361513,0,0,5801613.63694715,3.33801911450599e-05
426,421.95,4680643.0507868,2865.60004910398,-620.945358098812,0.0257293769970969,0.500424637441256,0,0,0,0,0,0,23863757.8614878,179000.432233812,2.60418077813331,24702057.0823947,8355610.36226584,26118.8938598487,9206.42298942662,4815.87613361298,0,0,5814403.20374964,3.34757275617302e-05
427,421.95,4693245.45906344,2244.65469100517,-628.14994864462,0.0253585860581366,0.491227962597299,0,0,0,0,0,0,24212994.9790978,178990.790095757,2.63687575668833,24726395.2406794,8411957.20353983,26169.7363456373,9243.14883937617,4801.89938979551,0,0,5827365.75486146,3.35761191519804e-05
428,421.95,4706029.1382784,1616.50474236055,-635.919092844441,0.0249984517245246,0.482136091455448,0,0,0,0,0,0,24570026.9455016,178981.147989818,2.66989991982694,24751027.1051888,8471798.68552456,26222.3876979684,9283.22927857145,4787.29133706165,0,0,5840514.75714606,3.36816925043214e-05
429,421.95,4719007.75603844,980.585649516105,-644.27146247792,0.0246484520227626,0.473142603585687,0,0,0,0,0,0,24935334.7147091,178971.505924953,2.70328164319123,24775975.0512975,8535265.29634416,26276.9622441681,9326.75950860916,4772.01581972906,0,0,5853864.26879354,3.37928049918578e-05
430,421.95,4715869.373583,336.314187038186,-653.228763283213,0.0243081170795834,0.464241424563351,0,0,0,0,0,0,25309427.5402585,178961.863910337,2.73705010598618,24788481.979222,8581674.27370571,26322.2560619769,9373.85321886449,4756.03375059056,0,0,5850636.1998329,3.39098484445315e-05
431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,279.157145490456,0.25,0,1730.33391304494,0.0614378252711513,1.05018566495864,0,0,0,0,0,0,16874673.8287533,178904.047706899,3378.61870799923,24627162.6951229,10389073.9054995,32336.2429425153,13848.2224095083,32336.2429425153,12238661.9032191,22970721.4370006,24627162.6951229,2.97994851273397e-05
433,296.111730533,0.266775809121435,1730.33391304494,1783.6450713797,0.0552359753198039,0.981823180534303,0,0,0,0,0,0,17196900.2253664,178846.211531943,3291.08141111784,24581186.0652772,10322420.7969899,31316.6058786757,13355.9686124707,31316.6058786757,12572624.0308534,22926022.1910342,24581186.0652772,3.0780355093298e-05
434,313.588682132015,0.284291487685035,3513.97898442464,1827.83819999505,0.0503606877747882,0.922925558672217,0,0,0,0,0,0,17467169.0938317,178788.356115222,3197.01769266559,24533208.2688211,10308203.1824131,30330.2462635154,12956.0043563589,30330.2462635154,12895314.7259318,22879377.3775297,24533208.2688211,3.17919260190032e-05
435,331.498657757061,0.302482820074048,5341.81718441969,1863.80664888236,0.0465105144566591,0.872452098267396,0,0,0,0,0,0,17682419.209324,178730.482435791,3096.51208051844,24483416.3820065,10335529.604454,29381.2967998745,12627.738423252,29381.2967998745,13205302.8012558,22830968.8751378,24483416.3820065,3.2829092957031e-05
436,349.761068320191,0.321291592892068,7205.62383330205,1892.41513133837,0.043460546590113,0.829421553292795,0,0,0,0,0,0,17841177.1868832,178672.591695137,2989.65675258102,24431982.2443958,10395501.0131192,28472.1889825498,12354.8877718815,28472.1889825498,13501684.4553023,22780963.7491456,24431982.2443958,3.38873023834542e-05
437,368.303797580818,0.340665471260308,9098.03896464042,1903.20637096244,0.0410446575831385,0.792944305339672,0,0,0,0,0,0,17943317.0242638,178614.685291548,2876.54945960569,24379062.628324,10481148.8745737,27513.2106286043,12125.0619922449,27513.2106286043,13738619.6192678,22729514.4162306,24379062.628324,3.50779390857928e-05
438,386.103355087766,0.35964896474232,11001.2453356029,1887.890964057,0.0393526286557842,0.765753742387902,0,0,0,0,0,0,17950240.3921195,178556.773268888,2816.83709643559,24317724.4056388,10650224.4542753,26551.878703958,11995.9726248225,26551.878703958,13899349.0223188,22669880.3736279,24317724.4056388,3.63514909218677e-05
439,403.001099987804,0.378053477446615,12889.1362996599,1860.14878070896,0.0382073181987028,0.746245690144002,0,0,0,0,0,0,17874815.1546305,178498.865656849,2807.39540671931,24250342.0892122,10981837.3093997,25685.5894411586,11949.3918603291,25685.5894411586,14034320.7387718,22604370.1623347,24250342.0892122,3.75746435378796e-05
440,419.650535877358,0.396464695224052,14749.2850803688,1830.25052037255,0.0373297934125325,0.730633036286689,0,0,0,0,0,0,17759333.6887194,178440.965100661,2795.95961469817,24184269.6442665,11302780.3530061,24890.8826551137,11915.8945867147,24890.8826551137,14161971.2693357,22540133.4299308,24184269.6442665,3.8769588173427e-05
441,550.923174470922,0.569,37000,0,0.0528589522774913,0.945504891984608,0,0,0,0,0,0,12392002.0555619,178416.815628514,698.989903674542,22797089.7869736,12637566.4030665,18553.886813204,10674.8266640822,10674.8266640822,7973472.53462674,11314236.0552931,12637566.4030665,3.77047061390337e-05
442,550.923174470922,0.569,37000,0,0.052848809207999,0.945376931210347,0,0,0,0,0,0,12392002.0555619,178393.753000836,294.226034235833,22797089.7869736,12156548.4703681,18553.886813204,10268.1485379066,10268.1485379066,7669707.70813026,10846582.4025549,12156548.4703681,3.74339275025823e-05
443,550.923174470922,0.569,37000,0,0.0528391242847316,0.945254729297358,0,0,0,0,0,0,12392002.0555619,178370.802682053,253.692494267325,22797089.7869736,12106443.5854143,18553.886813204,10225.787205116,10225.787205116,7638066.26474533,10797869.5981544,12106443.5854143,3.74059527530511e-05
444,550.923174470922,0.569,37000,0,0.0528294881328256,0.945133122475348,0,0,0,0,0,0,12392002.0555619,178347.868364797,249.470347401617,22797089.7869736,12099298.617905,18553.886813204,10219.7464698321,10219.7464698321,7633554.18802583,10790923.1416352,12099298.617905,3.74019670694865e-05
445,550.923174470922,0.569,37000,0,0.0528198603021288,0.945011600440612,0,0,0,0,0,0,12392002.0555619,178324.940454617,248.86826833881,22797089.7869736,12096437.3155876,18553.886813204,10217.3273727761,10217.3273727761,7631747.26370365,10788141.3358243,12096437.3155876,3.74003711929944e-05
446,550.923174470922,0.569,37000,0,0.0528102367624417,0.944890112355035,0,0,0,0,0,0,12392002.0555619,178302.017992896,248.627157344895,22797089.7869736,12094003.9233116,18553.886813204,10215.2700536123,10215.2700536123,7630210.56635358,10785775.551289,12094003.9233116,3.73990140919302e-05
447,550.923174470922,0.569,37000,0,0.0528006171100647,0.9447686531392,0,0,0,0,0,0,12392002.0555619,178279.100881809,248.422104692232,22797089.7869736,12091614.0484986,18553.886813204,10213.2495264247,10213.2495264247,7628701.35046249,10783452.0751565,12091614.0484986,3.73976813596666e-05
448,550.923174470922,0.569,37000,0,0.0527910013027162,0.944647222274769,0,0,0,0,0,0,12392002.0555619,178256.189109344,248.220719089599,22797089.7869736,12089229.3693671,18553.886813204,10211.2333919424,10211.2333919424,7627195.4156659,10781133.6503523,12089229.3693671,3.73963516227355e-05
449,550.923174470922,0.569,37000,0,0.0527813893341385,0.944525819698079,0,0,0,0,0,0,12392002.0555619,178233.28267204,248.01977130716,22797089.7869736,12086846.0649947,18553.886813204,10209.2184197545,10209.2184197545,7625690.34903543,10778816.5621118,12086846.0649947,3.73950227501134e-05
450,550.923174470922,0.569,37000,0,0.0527717812016657,0.944404445390802,0,0,0,0,0,0,12392002.0555619,178210.381567293,247.818939370412,22797089.7869736,12084463.7539557,18553.886813204,10207.2042873834,10207.2042873834,7624185.90969914,10776500.4396065,12084463.7539557,3.73936945289721e-05
451,550.923174470922,0.569,37000,0,0.0527621769029918,0.944283099339138,0,0,0,0,0,0,12392002.0555619,178187.485792585,247.618191138067,22797089.7869736,12082082.3977187,18553.886813204,10205.1909622527,10205.1909622527,7622682.07332427,10774185.2453757,12082082.3977187,3.73923669377005e-05
452,601.69782925776,0.569,15000,0,0.021404069189485,0.357691669355801,0,0,0,0,0,0,25301584.677773,178163.131746645,161.502645139328,24466190.2434634,13186844.4432157,15678.144114417,0,10824.1420112552,8830139.3188226,15817105.5510241,17891381.7692307,3.74995787421148e-05
453,601.69782925776,0.569,15000,0,0.0214028550779695,0.357642781302249,0,0,0,0,0,0,25301584.677773,178137.421197808,687.19678378157,24466190.2434634,13806327.8883035,15678.144114417,0,11349.2313287709,9258497.6888133,16584408.2296314,18710798.598378,3.77566669374644e-05
454,601.69782925776,0.569,15000,0,0.0214015735393615,0.357591170219167,0,0,0,0,0,0,25301584.677773,178111.360850049,821.499181470035,24466190.2434634,13964020.3502567,15678.144114417,0,11482.8953158894,9367538.35244635,16779728.7816368,18919385.0556573,3.78248792994338e-05
455,601.69782925776,0.569,15000,0,0.0214002747726506,0.357538856953436,0,0,0,0,0,0,25301584.677773,178085.202416474,859.523078006077,24466190.2434634,14008116.4159187,15678.144114417,0,11520.2722195132,9398029.75453263,16834346.9148037,18977712.7778735,3.78440617206291e-05
456,601.69782925776,0.569,15000,0,0.0213989713277947,0.35748634679128,0,0,0,0,0,0,25301584.677773,178059.015122542,871.161432941347,24466190.2434634,14021080.9210084,15678.144114417,0,11531.261251074,9406994.4077643,16850404.9702062,18994861.4744792,3.78497103967645e-05
457,601.69782925776,0.569,15000,0,0.0213976666557395,0.357433778695149,0,0,0,0,0,0,25301584.677773,178032.820547419,874.583178385737,24466190.2434634,14024351.0139284,15678.144114417,0,11534.0330618031,9409255.60083418,16854455.3626367,18999186.9640347,3.78511358266373e-05
458,601.69782925776,0.569,15000,0,0.0213963618320023,0.357381195982833,0,0,0,0,0,0,25301584.677773,178006.625412558,875.446259966897,24466190.2434634,14024602.3885823,15678.144114417,0,11534.2461331071,9409429.42055097,16854766.719537,18999519.4678707,3.78512454112368e-05
459,601.69782925776,0.569,15000,0,0.0213950571914807,0.357328612146904,0,0,0,0,0,0,25301584.677773,177980.431810734,875.512605737191,24466190.2434634,14023913.9076957,15678.144114417,0,11533.6625598708,9408953.35205764,16853913.9554597,18998608.7852213,3.78509452775935e-05
